,host response time,host response rate,host verifications,latitude,longitude,property type,room type,bathrooms,bedrooms,beds,bed type,amenities,security deposit,cleaning fee,guests included,extra people,minimum nights,maximum nights,availability 365,number of reviews,cancellation policy,features,price,average review,final neighbourhood,years being host
6487,within an hour,100.0,7,40.424626060062,-3.7058019277039898,Apartment,Entire home/apt,1.0,1.0,4.0,Real Bed,20,183.0,20.0,8,20,2,23,306,2,strict,4,90.0,20.857142857142858,Centro,1
6488,within an hour,100.0,3,40.42703109103293,-3.7032217576576345,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,10,100.0,20.0,2,15,2,1125,313,202,moderate,5,45.0,19.0,Centro,4
6489,within an hour,100.0,4,40.42614612847598,-3.704724193503221,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,20,120.0,25.0,1,15,30,1125,252,1,moderate,5,45.0,22.571428571428573,Centro,2
6490,within an hour,100.0,5,40.427583012041104,-3.704290369552648,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,8,100.0,30.0,1,0,3,1125,285,37,moderate,4,68.0,22.0,Centro,2
6491,within an hour,100.0,5,40.421964198630725,-3.7037622537223087,Apartment,Entire home/apt,1.0,0.0,2.0,Real Bed,19,300.0,30.0,2,15,1,1125,282,47,moderate,5,80.0,21.428571428571427,Centro,2
6492,within an hour,100.0,3,40.423494710502354,-3.705456289441012,Apartment,Private room,2.0,1.0,1.0,Real Bed,16,183.0,10.0,1,0,6,1125,98,4,strict,3,26.0,22.857142857142858,Centro,1
6493,within an hour,100.0,6,40.4216713293493,-3.7075600974903806,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,15,150.0,70.0,2,15,3,1125,229,0,strict,5,124.0,21.257599200162016,Centro,5
6494,within an hour,100.0,3,40.42195156033005,-3.701678332964492,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,16,183.0,10.0,2,15,1,1125,311,20,strict,2,50.0,20.428571428571427,Centro,2
6495,within a few hours,100.0,3,40.42290397807043,-3.7064673148063534,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,13,183.0,30.0,1,0,1,1125,348,0,flexible,3,115.0,21.257599200162016,Centro,5
6496,within a few hours,100.0,4,40.4223562389821,-3.7067562073539935,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,18,183.0,20.0,1,0,1,1125,289,18,strict,4,60.0,19.285714285714285,Centro,5
6497,within a few hours,100.0,5,40.42866617805561,-3.702995887356501,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,11,200.0,35.0,5,25,3,1125,212,12,flexible,5,107.0,22.571428571428573,Centro,1
6498,within an hour,95.0,4,40.42621685406532,-3.704945120419257,Apartment,Private room,2.0,1.0,1.0,Real Bed,15,183.0,30.0,1,0,1,1125,33,0,flexible,4,20.0,21.257599200162016,Centro,2
6499,within an hour,94.0,4,40.42065696789537,-3.704939998070219,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,15,200.0,32.0,2,11,4,1125,312,13,moderate,5,76.0,20.857142857142858,Centro,6
6500,within an hour,100.0,3,40.42180409115021,-3.7053237837484447,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,12,183.0,30.0,4,5,4,1125,300,63,moderate,3,98.0,21.428571428571427,Centro,3
6501,within a day,83.0,3,40.42654853957194,-3.705186048692227,House,Entire home/apt,2.0,1.0,2.0,Real Bed,18,200.0,30.0,2,20,1,1125,188,5,strict,2,90.0,22.571428571428573,Centro,2
6502,within a few hours,100.0,5,40.42532596778073,-3.7033667204563714,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,19,183.0,30.0,1,0,5,60,56,6,moderate,3,78.0,20.714285714285715,Centro,2
6503,within an hour,100.0,4,40.41509108647165,-3.7079555406474913,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,12,100.0,29.0,1,15,2,1125,2,0,flexible,5,60.0,21.257599200162016,Centro,1
6504,within a few hours,100.0,5,40.41529175558419,-3.707101372247832,Condominium,Private room,1.0,1.0,1.0,Real Bed,19,183.0,30.0,2,20,2,1125,61,9,flexible,2,41.0,22.571428571428573,Centro,0
6505,within an hour,100.0,3,40.418889080820335,-3.706553263313279,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,14,150.0,40.0,3,10,2,1125,115,4,moderate,4,150.0,22.142857142857142,Centro,3
6506,within an hour,100.0,6,40.41604441230472,-3.707770344053804,Condominium,Entire home/apt,1.0,1.0,2.0,Real Bed,16,183.0,25.0,2,10,2,1125,44,0,flexible,4,45.0,21.257599200162016,Centro,1
6507,within an hour,95.0,2,40.41742264681875,-3.7019059122068247,House,Private room,1.0,1.0,1.0,Real Bed,10,183.0,30.0,1,0,5,1125,365,0,moderate,3,65.0,21.257599200162016,Centro,4
6508,within an hour,94.0,4,40.415963435628,-3.70301852198919,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,17,200.0,32.0,2,11,4,365,240,66,moderate,6,82.0,20.428571428571427,Centro,6
6509,within an hour,100.0,4,40.41860722389194,-3.6955441295811178,Apartment,Entire home/apt,1.5,2.0,3.0,Real Bed,15,183.0,40.0,5,5,4,1125,301,42,moderate,5,110.0,21.285714285714285,Centro,3
6510,within an hour,100.0,3,40.41495303138016,-3.696558373836909,Apartment,Entire home/apt,1.0,3.0,3.0,Real Bed,17,183.0,50.0,4,20,2,1125,245,98,flexible,4,100.0,20.857142857142858,Centro,2
6511,within an hour,100.0,6,40.41552652691156,-3.70153630359936,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,22,183.0,77.0,2,17,3,1125,136,10,strict,4,170.0,21.714285714285715,Centro,5
6512,within an hour,100.0,3,40.41427396598274,-3.7001047411774826,Apartment,Private room,1.0,1.0,2.0,Real Bed,17,183.0,30.0,1,0,1,70,96,1,flexible,3,50.0,22.857142857142858,Centro,0
6513,within an hour,100.0,3,40.41835619600317,-3.699053476836695,Loft,Entire home/apt,1.0,1.0,2.0,Real Bed,20,183.0,10.0,3,15,4,365,298,39,moderate,2,65.0,21.714285714285715,Centro,2
6514,within an hour,96.0,4,40.41414007730371,-3.696016084001868,Apartment,Private room,1.0,1.0,1.0,Real Bed,9,183.0,30.0,1,0,2,1125,360,23,strict,4,42.0,19.142857142857142,Centro,2
6515,within an hour,100.0,4,40.41182950446794,-3.6972461457963863,Apartment,Private room,1.0,1.0,1.0,Real Bed,15,183.0,12.0,1,0,3,8,62,6,strict,3,38.0,22.285714285714285,Centro,3
6516,within an hour,100.0,6,40.42300547012305,-3.699699902818263,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,19,183.0,30.0,2,10,1,9999,252,133,strict,5,99.0,20.571428571428573,Centro,4
6517,within an hour,100.0,3,40.422697881199205,-3.696851247585845,Apartment,Private room,1.0,1.0,1.0,Real Bed,22,150.0,15.0,2,15,2,1125,39,78,moderate,3,60.0,22.428571428571427,Centro,2
6518,within a day,86.0,4,40.42381675807568,-3.693485055705088,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,22,150.0,20.0,1,0,2,1125,345,19,strict,4,120.0,22.571428571428573,Centro,6
6519,within a few hours,100.0,5,40.42169100576581,-3.695427839544605,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,12,183.0,15.0,1,0,2,1125,51,7,moderate,3,69.0,21.857142857142858,Centro,6
6520,within an hour,100.0,4,40.42562045490275,-3.6963455434822414,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,15,85.0,20.0,2,15,3,1125,319,31,moderate,5,55.0,21.285714285714285,Centro,2
6521,within an hour,100.0,3,40.42329458979167,-3.696236156477597,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,13,150.0,30.0,1,0,3,30,279,112,moderate,5,60.0,22.428571428571427,Centro,5
6522,within a day,50.0,3,40.42003882713004,-3.701169104412512,Apartment,Private room,5.0,1.0,1.0,Real Bed,19,200.0,30.0,1,0,4,1125,10,0,strict,3,33.0,21.257599200162016,Centro,2
6523,within a day,77.0,5,40.42799809975347,-3.700421630234519,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,6,80.0,20.0,1,0,4,365,285,112,flexible,4,35.0,17.428571428571427,Centro,7
6524,within an hour,100.0,4,40.42379067742448,-3.697147787286765,Apartment,Private room,1.0,1.0,1.0,Real Bed,15,183.0,10.0,1,5,2,1125,29,1,moderate,4,59.0,22.857142857142858,Centro,4
6525,within a day,82.0,5,40.42054621499132,-3.7010410348067766,Apartment,Entire home/apt,2.0,6.0,6.0,Real Bed,8,500.0,115.0,1,0,1,90,326,0,strict,2,525.0,21.257599200162016,Centro,1
6526,within an hour,100.0,5,40.42086961878551,-3.699105102285758,Apartment,Private room,4.5,1.0,2.0,Real Bed,23,183.0,10.0,2,10,1,1125,42,19,strict,4,30.0,22.0,Centro,2
6527,within a day,50.0,3,40.41886189436535,-3.701191424782712,Apartment,Private room,5.0,1.0,1.0,Real Bed,20,200.0,30.0,1,0,4,1125,10,0,strict,3,31.0,21.257599200162016,Centro,2
6529,within a day,71.0,3,40.41589141498059,-3.7051743189685338,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,13,150.0,25.0,1,0,1,10,123,3,strict,3,80.0,15.857142857142858,Centro,2
6530,within a few hours,70.0,3,40.41498475077538,-3.706515730935645,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,10,183.0,30.0,4,15,1,1125,278,11,strict,3,145.0,20.571428571428573,Centro,1
6531,within a day,50.0,3,40.41664574937744,-3.705666029667072,Apartment,Private room,5.0,1.0,1.0,Real Bed,18,200.0,30.0,1,0,4,1125,1,0,strict,3,21.0,21.257599200162016,Centro,2
6532,within an hour,100.0,4,40.41498184195846,-3.7065287351297584,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,17,200.0,30.0,2,20,2,90,315,30,strict,5,115.0,22.428571428571427,Centro,5
6533,within an hour,100.0,4,40.41701881148074,-3.706784983513098,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,15,183.0,30.0,4,20,3,1125,225,4,flexible,5,150.0,22.142857142857142,Centro,4
6534,within an hour,100.0,6,40.41983117234219,-3.700310150822913,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,17,183.0,30.0,2,20,3,1125,320,3,strict,5,125.0,19.285714285714285,Centro,2
6535,within an hour,100.0,4,40.41750366107905,-3.706758605898793,Apartment,Private room,0.0,1.0,1.0,Real Bed,8,183.0,30.0,1,0,2,90,329,213,moderate,4,49.0,20.571428571428573,Centro,5
6536,within an hour,99.0,3,40.41738149610647,-3.700693461890413,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,10,90.0,25.0,1,0,2,2,216,16,strict,3,45.0,19.714285714285715,Centro,3
6537,within a few hours,100.0,4,40.414321156634536,-3.7065564656691823,Apartment,Private room,1.0,1.0,1.0,Real Bed,11,200.0,20.0,1,30,5,365,52,5,strict,3,30.0,22.714285714285715,Centro,5
6538,within a few hours,100.0,4,40.41520357442143,-3.703548364481722,House,Private room,1.5,1.0,1.0,Real Bed,17,183.0,8.0,1,11,3,1125,291,49,moderate,4,25.0,21.285714285714285,Centro,3
6539,within an hour,88.0,6,40.41943371255184,-3.707763300873405,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,12,100.0,20.0,1,0,2,25,323,2,moderate,3,99.0,22.857142857142858,Centro,1
6540,within an hour,95.0,4,40.41847093152271,-3.7068349045894537,House,Entire home/apt,1.0,0.0,2.0,Real Bed,12,183.0,30.0,2,0,2,1125,66,7,moderate,4,60.0,16.285714285714285,Centro,5
6541,within an hour,100.0,4,40.41429154238909,-3.704036165261048,Apartment,Entire home/apt,2.0,2.0,4.0,Real Bed,24,183.0,60.0,3,15,3,1125,289,22,strict,2,90.0,21.571428571428573,Centro,2
6542,within a day,99.0,4,40.419328752345805,-3.7061847753517454,Apartment,Entire home/apt,1.0,0.0,3.0,Real Bed,9,183.0,30.0,1,0,3,365,336,34,strict,3,68.0,19.428571428571427,Centro,4
6543,within an hour,95.0,6,40.41879413011303,-3.706881631598341,Apartment,Private room,3.0,1.0,1.0,Real Bed,12,200.0,30.0,1,0,7,1125,92,0,strict,4,30.0,21.257599200162016,Centro,0
6544,within an hour,100.0,3,40.41709015860664,-3.7066463733650927,Apartment,Entire home/apt,2.0,3.0,5.0,Real Bed,16,100.0,35.0,6,0,2,29,197,17,strict,4,175.0,22.714285714285715,Centro,2
6545,within an hour,100.0,3,40.41690803015963,-3.7073561040991616,Apartment,Shared room,2.0,1.0,6.0,Real Bed,9,183.0,10.0,1,0,2,14,353,0,strict,2,180.0,21.257599200162016,Centro,1
6546,within an hour,95.0,4,40.419113298900335,-3.7067934156394737,House,Entire home/apt,1.0,0.0,2.0,Real Bed,12,183.0,30.0,2,0,2,1125,66,19,moderate,4,60.0,18.714285714285715,Centro,5
6547,within an hour,100.0,6,40.41414696833243,-3.7067175336328337,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,19,183.0,77.0,1,0,3,1125,249,2,strict,5,108.0,22.428571428571427,Centro,5
6548,within an hour,100.0,3,40.417655291486,-3.706968013002108,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,12,183.0,30.0,1,0,2,365,56,4,moderate,3,53.0,22.714285714285715,Centro,1
6549,within an hour,100.0,4,40.41565592670771,-3.705503105050245,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,18,183.0,40.0,4,29,2,1125,336,57,strict,4,149.0,20.0,Centro,4
6550,within a few hours,75.0,3,40.4140219518133,-3.707976001753267,Apartment,Entire home/apt,1.0,2.0,4.0,Real Bed,10,200.0,60.0,1,0,2,1125,290,0,strict,4,190.0,21.257599200162016,Centro,3
6551,within an hour,100.0,4,40.41524812217919,-3.705817145736807,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,11,183.0,20.0,2,12,2,1125,46,67,moderate,4,67.0,20.714285714285715,Centro,2
6552,within an hour,100.0,3,40.41518060600523,-3.7070535203925,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,17,150.0,30.0,2,15,2,1125,137,43,moderate,4,90.0,22.428571428571427,Centro,1
6553,within an hour,100.0,3,40.41972499077126,-3.700574576353423,Apartment,Entire home/apt,1.0,1.0,1.0,Pull-out Sofa,14,150.0,25.0,2,15,3,1125,127,17,strict,4,58.0,22.714285714285715,Centro,4
6554,within an hour,100.0,7,40.414460862775385,-3.7055545186779306,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,21,183.0,20.0,4,20,2,24,306,27,moderate,4,53.0,21.857142857142858,Centro,1
6555,within an hour,95.0,4,40.4198450378117,-3.7077474374710566,House,Entire home/apt,1.0,0.0,2.0,Real Bed,12,183.0,30.0,2,0,2,1125,66,3,moderate,4,60.0,11.285714285714286,Centro,5
6556,within a day,97.0,3,40.41706183972461,-3.707851799591396,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,19,183.0,30.0,1,10,2,1125,322,17,strict,2,89.0,21.714285714285715,Centro,4
6557,within an hour,100.0,7,40.41566445445282,-3.7061519243411327,Apartment,Entire home/apt,1.0,2.0,2.0,Real Bed,27,183.0,30.0,4,50,3,22,317,13,strict,5,130.0,22.428571428571427,Centro,1
6558,within an hour,95.0,6,40.41866178627265,-3.70633216839677,Apartment,Private room,3.0,1.0,1.0,Real Bed,9,200.0,30.0,1,0,7,1125,310,0,strict,4,35.0,21.257599200162016,Centro,0
6559,within an hour,100.0,5,40.41665049876789,-3.7027333474181674,Apartment,Entire home/apt,2.0,4.0,6.0,Real Bed,12,183.0,50.0,1,0,1,10,176,0,strict,4,200.0,21.257599200162016,Centro,6
6560,within an hour,100.0,5,40.41984028726439,-3.7022010730163633,Apartment,Private room,1.5,1.0,1.0,Real Bed,20,183.0,30.0,1,10,1,15,295,0,moderate,5,45.0,21.257599200162016,Centro,5
6561,within an hour,100.0,4,40.414934306627046,-3.707584907913288,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,19,183.0,25.0,2,18,2,1125,284,228,strict,6,59.0,22.571428571428573,Centro,5
6562,within an hour,100.0,6,40.41638717673723,-3.701668447884288,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,10,183.0,7.0,1,0,1,1125,328,2,strict,5,70.0,19.571428571428573,Centro,0
6563,within an hour,100.0,3,40.41534580695421,-3.7065006836307393,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,13,100.0,30.0,1,0,2,29,337,0,strict,4,99.0,21.257599200162016,Centro,2
6564,within a day,99.0,4,40.4199108904508,-3.705373706837401,Apartment,Entire home/apt,1.0,0.0,2.0,Real Bed,8,183.0,30.0,1,0,2,365,347,47,strict,3,59.0,18.285714285714285,Centro,4
6565,within an hour,100.0,3,40.41541711784089,-3.7069176960169576,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,13,100.0,30.0,1,0,2,29,335,1,strict,4,105.0,22.571428571428573,Centro,2
6566,within an hour,100.0,6,40.41833049985917,-3.7006518496097818,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,17,183.0,30.0,2,20,3,1125,314,0,strict,5,95.0,21.257599200162016,Centro,2
6567,within an hour,95.0,3,40.413711301143714,-3.719283473392929,Apartment,Private room,1.0,1.0,1.0,Real Bed,11,100.0,5.0,1,0,3,31,89,31,strict,3,80.0,19.428571428571427,Arganzuela,2
6568,within a few hours,86.0,3,40.41377705386476,-3.718656717373287,Apartment,Entire home/apt,1.0,2.0,2.0,Real Bed,10,100.0,30.0,2,10,3,1125,336,2,strict,3,50.0,17.142857142857142,Arganzuela,2
6569,within an hour,100.0,3,40.40851388056509,-3.720536933863877,Apartment,Entire home/apt,1.0,2.0,2.0,Real Bed,19,183.0,20.0,2,10,5,1125,228,13,strict,3,59.0,22.142857142857142,Arganzuela,3
6570,within a few hours,67.0,5,40.400029637251066,-3.707907920257976,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,30.0,1,0,1,1125,347,31,flexible,3,24.0,21.142857142857142,Arganzuela,3
6571,within an hour,95.0,6,40.40038272211884,-3.706838350135684,Apartment,Private room,1.0,1.0,1.0,Real Bed,19,183.0,10.0,1,0,2,15,0,3,flexible,3,16.0,20.714285714285715,Arganzuela,2
6572,within a day,100.0,2,40.40176047205698,-3.700928823154088,Apartment,Entire home/apt,2.0,1.0,1.0,Real Bed,20,900.0,30.0,1,0,14,180,345,0,flexible,3,68.0,21.257599200162016,Arganzuela,0
6573,within an hour,100.0,6,40.40442622631151,-3.7092293134840433,Apartment,Private room,1.0,1.0,1.0,Real Bed,17,183.0,30.0,1,10,1,3,84,7,flexible,4,35.0,21.857142857142858,Arganzuela,1
6574,within an hour,95.0,2,40.40387849850623,-3.7037830943232337,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,30.0,1,0,12,1125,365,0,flexible,2,30.0,21.257599200162016,Arganzuela,1
6575,within an hour,100.0,4,40.40225705641512,-3.712753362209632,Apartment,Entire home/apt,1.0,2.0,3.0,Real Bed,11,150.0,20.0,2,10,2,1125,282,20,strict,4,50.0,16.428571428571427,Arganzuela,5
6576,within an hour,100.0,3,40.40057095104228,-3.700414707253708,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,17,100.0,19.0,2,13,2,1125,5,33,strict,2,36.0,18.142857142857142,Arganzuela,1
6577,within a day,90.0,3,40.40208433042521,-3.703014738034231,Apartment,Private room,2.0,1.0,1.0,Real Bed,10,183.0,30.0,1,10,1,1125,73,1,flexible,2,19.0,18.571428571428573,Arganzuela,2
6578,within an hour,100.0,3,40.39424608726042,-3.696453186044038,House,Private room,2.0,4.0,6.0,Real Bed,27,150.0,25.0,1,22,4,10000,349,8,strict,3,23.0,21.142857142857142,Arganzuela,5
6579,within an hour,100.0,6,40.392640404184135,-3.6966373196057294,House,Entire home/apt,1.0,1.0,2.0,Real Bed,15,100.0,30.0,4,15,2,30,278,78,strict,5,50.0,21.428571428571427,Arganzuela,2
6580,within a few hours,100.0,4,40.39185556595163,-3.6971007400227975,Apartment,Entire home/apt,1.0,2.0,2.0,Real Bed,22,183.0,40.0,3,15,5,1125,46,9,flexible,4,65.0,22.857142857142858,Arganzuela,3
6581,within an hour,100.0,5,40.398547973770064,-3.6993800661355674,Apartment,Private room,1.0,1.0,1.0,Real Bed,16,183.0,30.0,1,10,2,1125,310,42,moderate,5,25.0,21.714285714285715,Arganzuela,4
6582,within an hour,95.0,4,40.39419325215178,-3.695803105283868,Apartment,Private room,1.0,1.0,1.0,Real Bed,11,183.0,10.0,2,0,2,1125,72,0,moderate,4,30.0,21.257599200162016,Arganzuela,2
6583,within an hour,100.0,4,40.39196603531127,-3.69501036410722,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,8,300.0,30.0,1,0,3,1125,0,21,moderate,5,44.0,19.0,Arganzuela,3
6584,within an hour,100.0,4,40.39467617914183,-3.693656008279954,Condominium,Shared room,2.0,1.0,2.0,Real Bed,15,100.0,30.0,1,25,2,20,362,0,flexible,3,25.0,21.257599200162016,Arganzuela,0
6585,within a day,89.0,3,40.39806456859073,-3.695778912118328,Apartment,Entire home/apt,1.0,1.0,2.0,Real Bed,8,100.0,20.0,1,0,2,1125,258,9,strict,2,60.0,21.714285714285715,Arganzuela,2
6587,within a day,100.0,4,40.3984268240576,-3.692116443559808,Apartment,Private room,1.0,1.0,1.0,Real Bed,11,183.0,30.0,1,0,2,1125,365,0,flexible,3,40.0,21.257599200162016,Arganzuela,4
6588,within an hour,95.0,6,40.404416219514005,-3.690471941051645,House,Private room,1.0,1.0,1.0,Real Bed,14,183.0,30.0,1,10,1,1125,0,0,flexible,5,25.0,21.257599200162016,Arganzuela,1
6589,within a few hours,100.0,7,40.40376250376105,-3.693363950277398,Apartment,Entire home/apt,2.0,1.0,1.0,Real Bed,21,300.0,85.0,1,0,5,1125,163,0,strict,4,90.0,21.257599200162016,Arganzuela,1
6590,within an hour,96.0,6,40.40245353813155,-3.688944484171959,Apartment,Private room,1.0,1.0,1.0,Real Bed,14,183.0,25.0,1,0,1,1125,165,74,moderate,5,50.0,22.142857142857142,Arganzuela,1
6591,within an hour,100.0,4,40.40097956567801,-3.6902370455541473,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,13,85.0,30.0,1,0,1,3,37,8,flexible,3,12.0,21.285714285714285,Arganzuela,1
6592,within an hour,100.0,3,40.40282779054159,-3.6973293342341904,Apartment,Private room,1.0,1.0,1.0,Real Bed,10,183.0,5.0,1,0,1,1125,313,24,flexible,4,25.0,22.571428571428573,Arganzuela,1
6593,within a day,67.0,5,40.40532125615973,-3.694568260565004,Apartment,Private room,1.0,1.0,1.0,Real Bed,13,183.0,15.0,1,10,4,1125,70,0,moderate,3,20.0,21.257599200162016,Arganzuela,1
6594,within an hour,100.0,4,40.40121575850437,-3.698323941976122,Apartment,Private room,1.0,1.0,1.0,Real Bed,18,183.0,30.0,1,0,1,1125,279,20,flexible,4,27.0,22.571428571428573,Arganzuela,5
6595,within an hour,100.0,3,40.40539589049352,-3.697471576969853,Bed & Breakfast,Private room,1.0,1.0,1.0,Real Bed,14,100.0,15.0,1,0,2,8,119,219,moderate,4,32.0,22.142857142857142,Arganzuela,3
6596,within an hour,100.0,6,40.40628083269831,-3.694050875472823,Condominium,Private room,2.0,1.0,1.0,Real Bed,20,94.0,5.0,1,0,2,30,0,21,flexible,5,20.0,22.714285714285715,Arganzuela,1
6597,within an hour,100.0,4,40.40243859224763,-3.694107174257378,Apartment,Entire home/apt,1.0,0.0,1.0,Real Bed,14,100.0,30.0,1,0,3,1125,333,2,moderate,4,65.0,22.571428571428573,Arganzuela,2
6598,within a few hours,100.0,4,40.41404346085175,-3.703188375479338,Apartment,Private room,3.0,1.0,1.0,Real Bed,5,183.0,30.0,1,0,10,1125,365,0,strict,2,20.0,21.257599200162016,Centro,3
6599,within a few hours,100.0,3,40.40994908199743,-3.7024392236595167,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,14,100.0,30.0,1,0,4,15,33,29,flexible,5,52.0,21.714285714285715,Centro,5
6600,within an hour,100.0,4,40.41023466843451,-3.7031956266691632,Apartment,Private room,2.0,1.0,1.0,Real Bed,15,183.0,10.0,1,10,1,60,338,46,moderate,5,29.0,21.0,Centro,2
6601,within an hour,100.0,3,40.41107658581038,-3.707991278214053,Apartment,Entire home/apt,2.0,2.0,3.0,Real Bed,15,200.0,95.0,4,0,4,1125,305,41,strict,4,185.0,22.0,Centro,4
6602,within a few hours,100.0,4,40.4084962931745,-3.7059742624596175,Apartment,Entire home/apt,1.0,1.0,1.0,Real Bed,8,183.0,10.0,1,0,1,6,169,15,moderate,3,95.0,21.428571428571427,Centro,2
